season,week_num,week_label,position,first_name,last_name,team,team_raw,salary,game,in_slate,source_file
2024,19,wildcard,QB,Casey,Bauman,LAC,LAC,4200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Stetson,Bennett,LAR,LA,4200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Ian,Book,PHI,PHI,4200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Matt,Corral,MIN,MIN,4200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Aeneas,Dennis,PIT,PIT,4200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Romeo,Doubs,GB,GB,4200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Jeff,Driskel,WAS,WAS,4200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Max,Duggan,LAC,LAC,4200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Zach,Ertz,WAS,WAS,4200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Justin,Fields,PIT,PIT,4200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Jimmy,Garoppolo,LAR,LA,4200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Taylor,Heinicke,LAC,LAC,4200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Michael,Hiers,TB,TB,4200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Josh,Johnson,BAL,BAL,4200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Quentin,Johnston,LAC,LAC,4200,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Cooper,Kupp,LAR,LA,4200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Marcus,Mariota,WAS,WAS,4200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,John,Matocha,DEN,DEN,4200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Tanner,McKee,PHI,PHI,4200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Trace,McSorley,WAS,WAS,4200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Davis,Mills,HOU,HOU,4200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Jeremy,Moussa,TB,TB,4200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Nick,Mullens,MIN,MIN,4200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Chris,Olave,NO,NO,4200,NO@TB,0,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Luis,Perez,LAC,LAC,4200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,George,Pickens,PIT,PIT,4200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Kenny,Pickett,PHI,PHI,4200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Brian,Robinson Jr.,WAS,WAS,4200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Brett,Rypien,MIN,MIN,4200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Easton,Stick,LAC,LAC,4200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Jarrett,Stidham,DEN,DEN,4200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Kyle,Trask,TB,TB,4200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Mitchell,Trubisky,BUF,BUF,4200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Jaylen,Warren,PIT,PIT,4200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Gunnar,Watson,BUF,BUF,4200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Mike,White,BUF,BUF,4200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Malik,Willis,GB,GB,4200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Zach,Wilson,DEN,DEN,4200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,QB,Dresser,Winn,LAR,LA,4200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Brandin,Cooks,DAL,DAL,4000,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Austin,Ekeler,WAS,WAS,4000,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Marvin,Mims Jr.,DEN,DEN,4000,KC@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Rome,Odunze,CHI,CHI,4000,CHI@GB,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Wan'Dale,Robinson,NYG,NYG,4000,NYG@PHI,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Devaughn,Vele,DEN,DEN,4000,CLE@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jaylen,Waddle,MIA,MIA,4000,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,DeMario,Douglas,NE,NE,3800,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Josh,Downs,IND,IND,3800,JAC@IND,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Pat,Freiermuth,PIT,PIT,3800,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,CeeDee,Lamb,DAL,DAL,3800,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Alec,Pierce,IND,IND,3800,JAC@IND,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Calvin,Austin III,PIT,PIT,3600,CIN@PIT,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Kayshon,Boutte,NE,NE,3600,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Hollywood,Brown,KC,KC,3600,KC@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jalen,Coker,CAR,CAR,3600,CAR@ATL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Amari,Cooper,BUF,BUF,3600,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,DeAndre,Hopkins,KC,KC,3600,KC@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Jaleel,McLaughlin,DEN,DEN,3600,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jayden,Reed,GB,GB,3600,CHI@GB,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Cedric,Tillman,CLE,CLE,3600,CLE@BAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Christian,Watson,GB,GB,3600,CHI@GB,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Nick,Westbrook-Ikhine,TEN,TEN,3600,HOU@TEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Rachaad,White,TB,TB,3600,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,DEF,Denver,Broncos,DEN,DEN,3400,CLE@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Keon,Coleman,BUF,BUF,3400,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Amari,Cooper,BUF,BUF,3400,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Pat,Freiermuth,PIT,PIT,3400,CIN@PIT,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Hunter,Henry,NE,NE,3400,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,T.J.,Hockenson,MIN,MIN,3400,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Tucker,Kraft,GB,GB,3400,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Xavier,Legette,CAR,CAR,3400,CAR@ATL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Tim,Patrick,DET,DET,3400,MIN@DET,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Tyrell,Shavers,BUF,BUF,3400,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Marquez,Valdes-Scantling,NO,NO,3400,NO@TB,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Parker,Washington,JAX,JAC,3400,JAC@IND,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Olamide,Zaccheaus,WAS,WAS,3400,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Olamide,Zaccheaus,WAS,WAS,3400,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Keon,Coleman,BUF,BUF,3200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Tyler,Conklin,NYJ,NYJ,3200,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Justice,Hill,BAL,BAL,3200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Andrei,Iosivas,CIN,CIN,3200,CIN@PIT,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Ray-Ray,McCloud,ATL,ATL,3200,CAR@ATL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Joshua,Palmer,LAC,LAC,3200,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jayden,Reed,GB,GB,3200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jalen,Tolbert,DAL,DAL,3200,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Calvin,Austin III,PIT,PIT,3000,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Kendrick,Bourne,NE,NE,3000,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Gus,Edwards,LAC,LAC,3000,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Mike,Gesicki,CIN,CIN,3000,CIN@PIT,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Dallas,Goedert,PHI,PHI,3000,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,John,Metchie III,HOU,HOU,3000,HOU@TEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Joshua,Palmer,LAC,LAC,3000,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Sterling,Shepard,TB,TB,3000,NO@TB,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Devaughn,Vele,DEN,DEN,3000,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Christian,Watson,GB,GB,3000,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Javonte,Williams,DEN,DEN,3000,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Michael,Wilson,ARI,ARI,3000,SF@ARI,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Cam,Akers,MIN,MIN,2800,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Noah,Brown,WAS,WAS,2800,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Noah,Fant,SEA,SEA,2800,SEA@LA,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Dalton,Kincaid,BUF,BUF,2800,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,David,Moore,CAR,CAR,2800,CAR@ATL,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Dalton,Schultz,HOU,HOU,2800,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Tre,Tucker,LV,LV,2800,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Dontayvion,Wicks,GB,GB,2800,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Dontayvion,Wicks,GB,GB,2800,CHI@GB,0,FG_wildcard_exportin.csv
2024,19,wildcard,DEF,Cleveland,Browns,CLE,CLE,2600,CLE@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Ray,Davis,BUF,BUF,2600,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Will,Dissly,LAC,LAC,2600,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Austin,Hooper,NE,NE,2600,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Dalton,Kincaid,BUF,BUF,2600,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Cade,Otton,TB,TB,2600,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Sterling,Shepard,TB,TB,2600,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,KaVontae,Turpin,DAL,DAL,2600,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Devaughn,Vele,DEN,DEN,2600,KC@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Dyami,Brown,WAS,WAS,2400,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Will,Dissly,LAC,LAC,2400,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Audric,Estime,DEN,DEN,2400,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Mack,Hollins,BUF,BUF,2400,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Allen,Lazard,NYJ,NYJ,2400,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Isaiah,Likely,BAL,BAL,2400,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Darius,Slayton,NYG,NYG,2400,NYG@PHI,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Emanuel,Wilson,GB,GB,2400,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Nate,Adkins,DEN,DEN,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Nelson,Agholor,BAL,BAL,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Nelson,Agholor,BAL,BAL,2200,CLE@BAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jamal,Agnew,PIT,PIT,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Rasheen,Ali,BAL,BAL,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Davis,Allen,LAR,LA,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Davis,Allen,LAR,LA,2200,SEA@LA,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Tutu,Atwell,LAR,LA,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Tutu,Atwell,LAR,LA,2200,SEA@LA,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Kevin,Austin Jr.,NO,NO,2200,NO@TB,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Tyler,Badie,DEN,DEN,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Tyler,Badie,DEN,DEN,2200,CLE@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jelani,Baker,BAL,BAL,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Javon,Baker,NE,NE,2200,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,AJ,Barner,SEA,SEA,2200,SEA@LA,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,John,Bates,WAS,WAS,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Nick,Bawden,HOU,HOU,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Jaheim,Bell,NE,NE,2200,BUF@NE,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Luke,Benson,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Chris,Blair,ATL,ATL,2200,CAR@ATL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jake,Bobo,SEA,SEA,2200,SEA@LA,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Tyler,Boyd,TEN,TEN,2200,HOU@TEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Chris,Brooks,GB,GB,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jalen,Brooks,DAL,DAL,2200,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Ahmarean,Brown,BUF,BUF,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Dyami,Brown,WAS,WAS,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Pharaoh,Brown,SEA,SEA,2200,SEA@LA,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Martavis,Bryant,WAS,WAS,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Harrison,Bryant,LV,LV,2200,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Michael,Burton,DEN,DEN,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jermaine,Burton,CIN,CIN,2200,CIN@PIT,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Michael,Burton,DEN,DEN,2200,CLE@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Damiere,Byrd,BUF,BUF,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Grant,Calcaterra,PHI,PHI,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Sal,Cannella,TB,TB,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Ty,Chandler,MIN,MIN,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Caleb,Chapman,TB,TB,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,DJ,Chark Jr.,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,DJ,Chark Jr.,LAC,LAC,2200,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Dan,Chisena,CAR,CAR,2200,CAR@ATL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Chase,Claypool,BUF,BUF,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Jack,Colletto,PIT,PIT,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Chris,Conley,SF,SF,2200,SF@ARI,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Tanner,Conner,MIA,MIA,2200,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jacob,Copeland,PIT,PIT,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Malachi,Corley,NYJ,NYJ,2200,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Blake,Corum,LAR,LA,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Britain,Covey,PHI,PHI,2200,NYG@PHI,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jacob,Cowing,SF,SF,2200,SF@ARI,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,River,Cracraft,MIA,MIA,2200,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jamison,Crowder,WAS,WAS,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jamison,Crowder,WAS,WAS,2200,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Devin,Culp,TB,TB,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jaelon,Darden,SEA,SEA,2200,SEA@LA,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Derius,Davis,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Shaquan,Davis,PIT,PIT,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Davion,Davis,WAS,WAS,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Derius,Davis,LAC,LAC,2200,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Greg,Dortch,ARI,ARI,2200,SF@ARI,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jahan,Dotson,PHI,PHI,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jahan,Dotson,PHI,PHI,2200,NYG@PHI,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Colton,Dowell,TEN,TEN,2200,HOU@TEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Ashton,Dulin,IND,IND,2200,JAC@IND,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Payne,Durham,TB,TB,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Devin,Duvernay,JAX,JAC,2200,JAC@IND,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Daijun,Edwards,PIT,PIT,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Dee,Eskridge,MIA,MIA,2200,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Audric,Estime,DEN,DEN,2200,CLE@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Erik,Ezukanma,MIA,MIA,2200,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Simi,Fehoko,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Simi,Fehoko,LAC,LAC,2200,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Tucker,Fisk,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Tucker,Fisk,LAC,LAC,2200,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,John,FitzPatrick,GB,GB,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Dez,Fitzpatrick,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Ryan,Flournoy,DAL,DAL,2200,WAS@DAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Kevin,Foelsch,PHI,PHI,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Bryce,Ford-Wheaton,NYG,NYG,2200,NYG@PHI,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Miller,Forristall,LAR,LA,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Troy,Franklin,DEN,DEN,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Troy,Franklin,DEN,DEN,2200,KC@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Troy,Franklin,DEN,DEN,2200,CLE@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Kenneth,Gainwell,PHI,PHI,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Reggie,Gilliam,BUF,BUF,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Xavier,Gipson,NYJ,NYJ,2200,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Anthony,Gould,IND,IND,2200,JAC@IND,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Cam,Grandy,CIN,CIN,2200,CIN@PIT,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Anthony,Grant,TB,TB,2200,WAS@TB,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Justin,Hall,MIN,MIN,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,C.J.,Ham,MIN,MIN,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Mecole,Hardman,KC,KC,2200,KC@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,DeAngelo,Hardy,BAL,BAL,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Devron,Harper,MIN,MIN,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jacob,Harris,PHI,PHI,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Deonte,Harty,BAL,BAL,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Deonte,Harty,BAL,BAL,2200,CLE@BAL,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Hassan,Haskins,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Malik,Heath,GB,GB,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Malik,Heath,GB,GB,2200,CHI@GB,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Griffin,Hebert,PHI,PHI,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Zach,Heins,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Connor,Heyward,PIT,PIT,2200,PIT@BAL,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Connor,Heyward,PIT,PIT,2200,CIN@PIT,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Tyler,Higbee,LAR,LA,2200,MIN@LA,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Tyler,Higbee,LAR,LA,2200,SEA@LA,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Julian,Hill,MIA,MIA,2200,MIA@NYJ,0,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Nyheim,Hines,CLE,CLE,2200,CLE@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,KhaDarel,Hodge,ATL,ATL,2200,CAR@ATL,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Mack,Hollins,BUF,BUF,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,RB,Jarveon,Howard,GB,GB,2200,GB@PHI,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Tanner,Hudson,CIN,CIN,2200,CIN@PIT,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Lil'Jordan,Humphrey,DEN,DEN,2200,DEN@BUF,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Lil'Jordan,Humphrey,DEN,DEN,2200,KC@DEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Hayden,Hurst,LAC,LAC,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,TE,Hayden,Hurst,LAC,LAC,2200,LAC@LV,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Xavier,Hutchinson,HOU,HOU,2200,LAC@HOU,1,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Xavier,Hutchinson,HOU,HOU,2200,HOU@TEN,0,FG_wildcard_exportin.csv
2024,19,wildcard,WR,Jalin,Hyatt,NYG,NYG,2200,NYG@PHI,0,FG_wildcard_exportin.csv
