Position,First Name,Last Name,Team,Salary,Game
TE,Jack,Stoll,PHI,2200,WAS@PHI
TE,Grant,Calcaterra,PHI,2200,WAS@PHI
TE,Tyler,Higbee,LA,2200,LA@NE
TE,Colby,Parkinson,LA,2200,LA@NE
TE,Hunter,Long,LA,2200,LA@NE
TE,Davis,Allen,LA,2200,LA@NE
TE,Hunter,Henry,NE,2800,LA@NE
TE,Austin,Hooper,NE,2200,LA@NE
TE,Jaheim,Bell,NE,2200,LA@NE
TE,Mitchell,Wilcox,NE,2200,LA@NE
TE,Harrison,Bryant,LV,2200,LV@MIA
TE,Brock,Bowers,LV,4800,LV@MIA
TE,Jonnu,Smith,MIA,3400,LV@MIA
TE,Durham,Smythe,MIA,2200,LV@MIA
TE,Tanner,Conner,MIA,2200,LV@MIA
TE,Julian,Hill,MIA,2200,LV@MIA
TE,Justin,Shorter,LV,2200,LV@MIA
TE,John,FitzPatrick,GB,2200,GB@CHI
TE,Tucker,Kraft,GB,3400,GB@CHI
TE,Ben,Sims,GB,2200,GB@CHI
TE,Marcedes,Lewis,CHI,2200,GB@CHI
TE,Gerald,Everett,CHI,2200,GB@CHI
TE,Cole,Kmet,CHI,3000,GB@CHI
TE,Evan,Engram,JAC,3800,JAC@DET
TE,Josiah,Deguara,JAC,2200,JAC@DET
TE,Luke,Farrell,JAC,2200,JAC@DET
TE,Brenton,Strange,JAC,2200,JAC@DET
TE,Brock,Wright,DET,2200,JAC@DET
TE,Sam,LaPorta,DET,3400,JAC@DET
TE,Shane,Zylstra,DET,2200,JAC@DET
TE,Geoff,Swaim,CLE,2200,CLE@NO
TE,David,Njoku,CLE,4400,CLE@NO
TE,Jordan,Akins,CLE,2200,CLE@NO
TE,Taysom,Hill,NO,3400,CLE@NO
TE,Foster,Moreau,NO,2200,CLE@NO
TE,Juwan,Johnson,NO,2400,CLE@NO
TE,Dallin,Holker,NO,2200,CLE@NO
TE,Johnny,Mundt,MIN,2200,MIN@TEN
TE,T.J.,Hockenson,MIN,4000,MIN@TEN
TE,Josh,Oliver,MIN,2200,MIN@TEN
TE,Nick,Vannett,TEN,2200,MIN@TEN
TE,Chig,Okonkwo,TEN,2200,MIN@TEN
TE,Josh,Whyle,TEN,2200,MIN@TEN
TE,David,Martin-Robinson,TEN,2200,MIN@TEN
TE,Mark,Andrews,BAL,3800,BAL@PIT
TE,Charlie,Kolar,BAL,2200,BAL@PIT
